# frequency_cm-1 intensity
 3238.951462 4.741438313730e-04
 3239.926019 3.274314938373e-04
 3240.900575 2.233097987110e-04
 3241.875132 1.503954291881e-04
 3242.849689 1.000156700945e-04
 3243.824245 6.567182094744e-05
 3244.798802 4.257378739912e-05
 3245.773359 2.724805640364e-05
 3246.747915 1.721628277617e-05
 3247.722472 1.073833466681e-05
 3248.697029 6.611704298177e-06
 3249.671585 4.018426285290e-06
 3250.646142 2.410757436153e-06
 3251.620699 1.427566137505e-06
 3252.595255 8.344027706616e-07
 3253.569812 4.813762832179e-07
 3254.544369 2.741048604013e-07
 3255.518926 1.540516537663e-07
 3256.493482 8.545329125510e-08
 3257.468039 4.678427313016e-08
 3258.442596 2.527994227509e-08
 3259.417152 1.348200182190e-08
 3260.391709 7.096310880848e-09
 3261.366266 3.686470475446e-09
 3262.340822 1.890150344932e-09
 3263.315379 9.565957859134e-10
 3264.289936 4.780560398231e-10
 3265.264492 2.363087370124e-10
 3266.239049 1.163618292598e-10
 3267.213606 5.874040474488e-11
 3268.188162 3.362022612302e-11
 3269.162719 2.721663710096e-11
 3270.137276 3.509100562563e-11
 3271.111832 5.956471374407e-11
 3272.086389 1.099753503488e-10
 3273.060946 2.055454160788e-10
 3274.035503 3.814745708474e-10
 3275.010059 6.997393440573e-10
 3275.984616 1.267178132664e-09
 3276.959173 2.264936173737e-09
 3277.933729 3.995437957334e-09
 3278.908286 6.955952835474e-09
 3279.882843 1.195174158353e-08
 3280.857399 2.026691931811e-08
 3281.831956 3.391768314820e-08
 3282.806513 5.602043741979e-08
 3283.781069 9.131637951770e-08
 3284.755626 1.469037033355e-07
 3285.730183 2.332376594815e-07
 3286.704739 3.654655757685e-07
 3287.679296 5.651661567644e-07
 3288.653853 8.625567735124e-07
 3289.628409 1.299215230170e-06
 3290.602966 1.931329555496e-06
 3291.577523 2.833436870415e-06
 3292.552080 4.102537559725e-06
 3293.526636 5.862373187564e-06
 3294.501193 8.267538528665e-06
 3295.475750 1.150696691194e-05
 3296.450306 1.580619631766e-05
 3297.424863 2.142770949138e-05
 3298.399420 2.866856786855e-05
 3299.373976 3.785455260420e-05
 3300.348533 4.933011269684e-05
 3301.323090 6.344362189244e-05
 3302.297646 8.052777495318e-05
 3303.272203 1.008754072753e-04
 3304.246760 1.247115777460e-04
 3305.221316 1.521633694814e-04
 3306.195873 1.832294720874e-04
 3307.170430 2.177521313936e-04
 3308.144986 2.553943995728e-04
 3309.119543 2.956257059375e-04
 3310.094100 3.377185308654e-04
 3311.068657 3.807583693010e-04
 3312.043213 4.236682273056e-04
 3313.017770 4.652476666484e-04
 3313.992327 5.042250090015e-04
 3314.966883 5.393198831216e-04
 3315.941440 5.693120179457e-04
 3316.915997 5.931112234552e-04
 3317.890553 6.098230047149e-04
 3318.865110 6.188043177056e-04
 3319.839667 6.197046255581e-04
 3320.814223 6.124886015825e-04
 3321.788780 5.974384294714e-04
 3322.763337 5.751354919047e-04
 3323.737893 5.464231039045e-04
 3324.712450 5.123536205977e-04
 3325.687007 4.741245415443e-04
 3326.661563 4.330090094334e-04
 3327.636120 3.902862940309e-04
 3328.610677 3.471774733924e-04
 3329.585234 3.047906548108e-04
 3330.559790 2.640788538023e-04
 3331.534347 2.258122386790e-04
 3332.508904 1.905650253365e-04
 3333.483460 1.587160286683e-04
 3334.458017 1.304608639051e-04
 3335.432574 1.058331158806e-04
 3336.407130 8.473147871914e-05
 3337.381687 6.694988871570e-05
 3338.356244 5.220796963462e-05
 3339.330800 4.017960092135e-05
 3340.305357 3.051801657073e-05
 3341.279914 2.287646210742e-05
 3342.254470 1.692401056064e-05
 3343.229027 1.235661698544e-05
 3344.203584 8.903848325958e-06
 3345.178140 6.331954596909e-06
 3346.152697 4.444057827753e-06
 3347.127254 3.078247118015e-06
 3348.101811 2.104307156618e-06
 3349.076367 1.419700232579e-06
 3350.050924 9.452921369430e-07
 3351.025481 6.211797762091e-07
 3352.000037 4.028565610533e-07
 3352.974594 2.578489961080e-07
 3353.949151 1.628779592641e-07
 3354.923707 1.015409130793e-07
 3355.898264 6.247434046729e-08
 3356.872821 3.793535620392e-08
 3357.847377 2.273361617494e-08
 3358.821934 1.344543169717e-08
 3359.796491 7.848069656314e-09
 3360.771047 4.520982415378e-09
 3361.745604 2.570304977541e-09
 3362.720161 1.442176343246e-09
 3363.694717 7.986085362646e-10
 3364.669274 4.364468861476e-10
 3365.643831 2.354023105623e-10
 3366.618388 1.253060136038e-10
 3367.592944 6.582865429240e-11
 3368.567501 3.413028469862e-11
 3369.542058 1.746412035830e-11
 3370.516614 8.819325926879e-12
 3371.491171 4.395476359587e-12
 3372.465728 2.162013601266e-12
 3373.440284 1.049525572302e-12
 3374.414841 5.028181444481e-13
 3375.389398 2.377490286709e-13
 3376.363954 1.109565794344e-13
 3377.338511 5.113489463241e-14
 3378.313068 2.333136037128e-14
 3379.287624 1.069027436968e-14
 3380.262181 5.285749409964e-15
 3381.236738 3.653822111988e-15
 3382.211294 4.800217897895e-15
 3383.185851 9.676246141042e-15
 3384.160408 2.189744074516e-14
 3385.134965 5.019449466745e-14
 3386.109521 1.140977010845e-13
 3387.084078 2.561853765333e-13
 3388.058635 5.677812799782e-13
 3389.033191 1.241943376872e-12
 3390.007748 2.681060238582e-12
 3390.982305 5.712071176505e-12
 3391.956861 1.201054155016e-11
 3392.931418 2.492375381548e-11
 3393.905975 5.104417496314e-11
 3394.880531 1.031717495994e-10
 3395.855088 2.058056403388e-10
 3396.829645 4.051684510026e-10
 3397.804201 7.872194936456e-10
 3398.778758 1.509516725003e-09
 3399.753315 2.856681940597e-09
 3400.727871 5.335409035447e-09
 3401.702428 9.834571026472e-09
 3402.676985 1.789060359617e-08
 3403.651542 3.212006649249e-08
 3404.626098 5.691277329657e-08
 3405.600655 9.952333773254e-08
 3406.575212 1.717599824382e-07
 3407.549768 2.925505453791e-07
 3408.524325 4.917696334458e-07
 3409.498882 8.158388342116e-07
 3410.473438 1.335761466526e-06
 3411.447995 2.158416829114e-06
 3412.422552 3.442100898716e-06
 3413.397108 5.417435452619e-06
 3414.371665 8.414838105935e-06
 3415.346222 1.289970132779e-05
 3416.320778 1.951620699390e-05
 3417.295335 2.914023481391e-05
 3418.269892 4.294103905574e-05
 3419.244448 6.245021265067e-05
 3420.219005 8.963490545588e-05
 3421.193562 1.269703388378e-04
 3422.168119 1.775044572829e-04
 3423.142675 2.449052629507e-04
 3424.117232 3.334792712842e-04
 3425.091789 4.481479768408e-04
 3426.066345 5.943686672898e-04
 3427.040902 7.779868291361e-04
 3428.015459 1.005010161627e-03
 3428.990015 1.281299131477e-03
 3429.964572 1.612176109829e-03
 3430.939129 2.001964174024e-03
 3431.913685 2.453477005630e-03
 3432.888242 2.967491976710e-03
 3433.862799 3.542248176465e-03
 3434.837355 4.173018288180e-03
 3435.811912 4.851806379958e-03
 3436.786469 5.567221556591e-03
 3437.761025 6.304569252508e-03
 3438.735582 7.046187647261e-03
 3439.710139 7.772037017813e-03
 3440.684696 8.460526436250e-03
 3441.659252 9.089537460397e-03
 3442.633809 9.637581228737e-03
 3443.608366 1.008500666825e-02
 3444.582922 1.041516605598e-02
 3445.557479 1.061544190955e-02
 3446.532036 1.067804700330e-02
 3447.506592 1.060052681584e-02
 3448.481149 1.038591921961e-02
 3449.455706 1.004255693068e-02
 3450.430262 9.583530625661e-03
 3451.404819 9.025860943896e-03
 3452.379376 8.389452359849e-03
 3453.353932 7.695918444705e-03
 3454.328489 6.967374775619e-03
 3455.303046 6.225292439514e-03
 3456.277602 5.489492727779e-03
 3457.252159 4.777344293364e-03
 3458.226716 4.103200498144e-03
 3459.201273 3.478089930634e-03
 3460.175829 2.909649965674e-03
 3461.150386 2.402274080885e-03
 3462.124943 1.957429980075e-03
 3463.099499 1.574098070267e-03
 3464.074056 1.249278333359e-03
 3465.048613 9.785172812484e-04
 3466.023169 7.564141817088e-04
 3466.997726 5.770755789808e-04
 3467.972283 4.344978180955e-04
 3468.946839 3.228675323735e-04
 3469.921396 2.367789114625e-04
 3470.895953 1.713734482910e-04
 3471.870509 1.224125435215e-04
 3472.845066 8.629590328415e-05
 3473.819623 6.003939491134e-05
 3474.794179 4.122534559138e-05
 3475.768736 2.793664016622e-05
 3476.743293 1.868383027806e-05
 3477.717850 1.233217059275e-05
 3478.692406 8.033318844968e-06
 3479.666963 5.164548450496e-06
 3480.641520 3.276812398019e-06
 3481.616076 2.051883366300e-06
 3482.590633 1.268047827144e-06
 3483.565190 7.733934117745e-07
 3484.539746 4.655294634532e-07
 3485.514303 2.765513278120e-07
 3486.488860 1.621385160390e-07
 3487.463416 9.381634523990e-08
 3488.437973 5.357383026979e-08
 3489.412530 3.019317298276e-08
 3490.387086 1.679371132162e-08
 3491.361643 9.218632082155e-09
 3492.336200 4.994225550070e-09
 3493.310756 2.670248577522e-09
 3494.285313 1.409019823542e-09
 3495.259870 7.337774898746e-10
 3496.234427 3.771321325314e-10
 3497.208983 1.912954144363e-10
 3498.183540 9.576293607823e-11
 3499.158097 4.731209911751e-11
 3500.132653 2.306900438833e-11
 3501.107210 1.110113430495e-11
 3502.081767 5.272149693582e-12
 3503.056323 2.471098057551e-12
 3504.030880 1.143073341794e-12
 3505.005437 5.218432667707e-13
 3505.979993 2.351191173112e-13
 3506.954550 1.045484676114e-13
 3507.929107 4.588061928948e-14
 3508.903663 1.987113809881e-14
 3509.878220 8.493722784071e-15
 3510.852777 3.583070010431e-15
 3511.827333 1.491744262640e-15
 3512.801890 6.129362810757e-16
 3513.776447 2.485525095354e-16
 3514.751004 9.947245726524e-17
 3515.725560 3.928885851104e-17
 3516.700117 1.531502980748e-17
 3517.674674 5.891802119701e-18
 3518.649230 2.236970870849e-18
 3519.623787 8.382129690413e-19
 3520.598344 3.099775874722e-19
 3521.572900 1.131326818377e-19
 3522.547457 4.075001203738e-20
 3523.522014 1.448602635696e-20
 3524.496570 5.082210760319e-21
 3525.471127 1.759697197235e-21
 3526.445684 6.013192178341e-22
 3527.420240 2.027935305087e-22
 3528.394797 6.749707902664e-23
 3529.369354 2.217163560952e-23
 3530.343910 7.187739955656e-24
 3531.318467 2.299687640513e-24
 3532.293024 7.261514626516e-25
 3533.267580 2.262910890018e-25
 3534.242137 6.959684606230e-26
 3535.216694 2.112484525146e-26
 3536.191251 6.328188163648e-27
 3537.165807 1.870885041133e-27
 3538.140364 5.458793825595e-28
 3539.114921 1.571911717690e-28
 3540.089477 4.467262592636e-29
 3541.064034 1.252958488473e-29
 3542.038591 3.468276827784e-30
 3543.013147 9.474857708566e-31
 3543.987704 2.554544717283e-31
 3544.962261 6.797296163657e-32
 3545.936817 1.785010384485e-32
 3546.911374 4.626229479908e-33
 3547.885931 1.183301641891e-33
 3548.860487 2.987071602520e-34
 3549.835044 7.441794442308e-35
 3550.809601 1.829749246537e-35
 3551.784157 4.440044827707e-36
 3552.758714 1.063322499252e-36
 3553.733271 2.513185367793e-37
 3554.707828 5.862271286438e-38
 3555.682384 1.349550600130e-38
 3556.656941 3.066156399208e-39
 3557.631498 6.875136186269e-40
 3558.606054 1.521423701357e-40
 3559.580611 3.322774894705e-41
 3560.555168 7.161987092956e-42
 3561.529724 1.523519503141e-42
 3562.504281 3.198485402116e-43
 3563.478838 6.627085875743e-44
 3564.453394 1.355135412289e-44
 3565.427951 2.734794268438e-45
 3566.402508 5.446888664849e-46
 3567.377064 1.070666480174e-46
 3568.351621 2.077025291032e-47
 3569.326178 3.976593826483e-48
 3570.300734 7.513850567714e-49
 3571.275291 1.401185854083e-49
 3572.249848 2.578759288158e-50
 3573.224405 4.683901320869e-51
 3574.198961 8.396272772472e-52
 3575.173518 1.485412971598e-52
 3576.148075 2.593520921350e-53
 3577.122631 4.469039259822e-54
 3578.097188 7.600120090891e-55
 3579.071745 1.275582669515e-55
 3580.046301 2.112898506895e-56
 3581.020858 3.454065213708e-57
 3581.995415 5.572682501546e-58
 3582.969971 8.873193209682e-59
 3583.944528 1.394368126408e-59
 3584.919085 2.162503534489e-60
 3585.893641 3.309924410446e-61
 3586.868198 4.999898594302e-62
 3587.842755 7.453945058716e-63
 3588.817311 1.096713145472e-63
 3589.791868 1.592508581941e-64
 3590.766425 2.282193081006e-65
 3591.740982 3.227786924498e-66
 3592.715538 4.505460662553e-67
 3593.690095 6.206623722881e-68
 3594.664652 8.438271653408e-69
 3595.639208 1.132226873338e-69
 3596.613765 1.499323283520e-70
 3597.588322 1.959471642378e-71
 3598.562878 2.527345119583e-72
 3599.537435 3.217155029225e-73
 3600.511992 4.041674167580e-74
 3601.486548 5.011093180179e-75
 3602.461105 6.131765377911e-76
 3603.435662 7.404921349039e-77
 3604.410218 8.825457782567e-78
 3605.384775 1.038092143386e-78
 3606.359332 1.205081549443e-79
 3607.333888 1.380634879106e-80
 3608.308445 1.561072650429e-81
 3609.283002 1.742004449470e-82
 3610.257559 1.918479997348e-83
 3611.232115 2.085197336973e-84
 3612.206672 2.236757583154e-85
 3613.181229 2.367950097559e-86
 3614.155785 2.474047558529e-87
 3615.130342 2.551087838798e-88
 3616.104899 2.596119335378e-89
 3617.079455 2.607388595540e-90
 3618.054012 2.584453616073e-91
 3619.028569 2.528212612209e-92
 3620.003125 2.440845763196e-93
 3620.977682 2.325688294406e-94
 3621.952239 2.188488976218e-95
 3622.926795 2.196955357057e-96
 3623.901352 1.984904637555e-96
 3624.875909 1.910323643246e-95
 3625.850465 1.998485468753e-94
 3626.825022 2.065154792867e-93
 3627.799579 2.106150023538e-92
 3628.774136 2.119863518919e-91
 3629.748692 2.105757597909e-90
 3630.723249 2.064385164107e-89
 3631.697806 1.997353616794e-88
 3632.672362 1.907221218968e-87
 3633.646919 1.797335111303e-86
 3634.621476 1.671625265129e-85
 3635.596032 1.534372035184e-84
 3636.570589 1.389966404256e-83
 3637.545146 1.242681444064e-82
 3638.519702 1.096471140390e-81
 3639.494259 9.548089468745e-81
 3640.468816 8.205737836135e-80
 3641.443372 6.959862817667e-79
 3642.417929 5.825934616886e-78
 3643.392486 4.812961846156e-77
 3644.367042 3.924109505056e-76
 3645.341599 3.157560678656e-75
 3646.316156 2.507518701705e-74
 3647.290713 1.965253354580e-73
 3648.265269 1.520109253498e-72
 3649.239826 1.160413977728e-71
 3650.214383 8.742446709333e-71
 3651.188939 6.500322905529e-70
 3652.163496 4.770004233793e-69
 3653.138053 3.454494425001e-68
 3654.112609 2.469062749896e-67
 3655.087166 1.741653112190e-66
 3656.061723 1.212475847480e-65
 3657.036279 8.330411167276e-65
 3658.010836 5.648611246181e-64
 3658.985393 3.780061318327e-63
 3659.959949 2.496536473411e-62
 3660.934506 1.627267311302e-61
 3661.909063 1.046795393193e-60
 3662.883619 6.645790171466e-60
 3663.858176 4.164025406239e-59
 3664.832733 2.574909932276e-58
 3665.807290 1.571421330590e-57
 3666.781846 9.464663518590e-57
 3667.756403 5.625999001883e-56
 3668.730960 3.300472085132e-55
 3669.705516 1.910884433210e-54
 3670.680073 1.091879547654e-53
 3671.654630 6.157394716204e-53
 3672.629186 3.426898316907e-52
 3673.603743 1.882293780382e-51
 3674.578300 1.020365033336e-50
 3675.552856 5.458907119440e-50
 3676.527413 2.882291006061e-49
 3677.501970 1.501937769962e-48
 3678.476526 7.724102872371e-48
 3679.451083 3.920361950980e-47
 3680.425640 1.963750442435e-46
 3681.400196 9.707970526808e-46
 3682.374753 4.736446482698e-45
 3683.349310 2.280651158323e-44
 3684.323867 1.083794996716e-43
 3685.298423 5.082969281959e-43
 3686.272980 2.352718154815e-42
 3687.247537 1.074742467796e-41
 3688.222093 4.845303855490e-41
 3689.196650 2.155855954858e-40
 3690.171207 9.466743105096e-40
 3691.145763 4.102641700049e-39
 3692.120320 1.754723734362e-38
 3693.094877 7.406893344024e-38
 3694.069433 3.085642664785e-37
 3695.043990 1.268637047434e-36
 3696.018547 5.147678191450e-36
 3696.993103 2.061425534288e-35
 3697.967660 8.147159152363e-35
 3698.942217 3.177803663292e-34
 3699.916773 1.223292354816e-33
 3700.891330 4.647461806123e-33
 3701.865887 1.742544168332e-32
 3702.840444 6.448136027890e-32
 3703.815000 2.354870614557e-31
 3704.789557 8.487551261725e-31
 3705.764114 3.019119538683e-30
 3706.738670 1.059889980195e-29
 3707.713227 3.672179371932e-29
 3708.687784 1.255653047513e-28
 3709.662340 4.237387100519e-28
 3710.636897 1.411267673266e-27
 3711.611454 4.638776731744e-27
 3712.586010 1.504805699595e-26
 3713.560567 4.817706373928e-26
 3714.535124 1.522240369352e-25
 3715.509680 4.746890567930e-25
 3716.484237 1.460892821643e-24
 3717.458794 4.437217516745e-24
 3718.433350 1.330106431976e-23
 3719.407907 3.935006619023e-23
 3720.382464 1.148915352462e-22
 3721.357021 3.310657006764e-22
 3722.331577 9.415080564090e-22
 3723.306134 2.642516445496e-21
 3724.280691 7.319733704507e-21
 3725.255247 2.001045270097e-20
 3726.229804 5.398868242121e-20
 3727.204361 1.437582796927e-19
 3728.178917 3.777874080179e-19
 3729.153474 9.798209511392e-19
 3730.128031 2.508018670026e-18
 3731.102587 6.335775614172e-18
 3732.077144 1.579624933917e-17
 3733.051701 3.886812080800e-17
 3734.026257 9.438841497307e-17
 3735.000814 2.262193010076e-16
 3735.975371 5.350898030364e-16
 3736.949927 1.249136811854e-15
 3737.924484 2.877928015463e-15
 3738.899041 6.543901082085e-15
 3739.873598 1.468522871594e-14
 3740.848154 3.252461952974e-14
 3741.822711 7.109378055735e-14
 3742.797268 1.533695860018e-13
 3743.771824 3.265393589482e-13
 3744.746381 6.861529145955e-13
 3745.720938 1.422970306154e-12
 3746.695494 2.912465620090e-12
 3747.670051 5.883237167301e-12
 3748.644608 1.172905598181e-11
 3749.619164 2.307817903370e-11
 3750.593721 4.481593555174e-11
 3751.568278 8.589276384553e-11
 3752.542834 1.624705567268e-10
 3753.517391 3.033106179298e-10
 3754.491948 5.588514391209e-10
 3755.466504 1.016253392369e-09
 3756.441061 1.823919615408e-09
 3757.415618 3.230790088505e-09
 3758.390175 5.648233232406e-09
 3759.364731 9.745833561817e-09
 3760.339288 1.659700503475e-08
 3761.313845 2.789632345162e-08
 3762.288401 4.627785060935e-08
 3763.262958 7.577242562091e-08
 3764.237515 1.224515510035e-07
 3765.212071 1.953153244063e-07
 3766.186628 3.074905545530e-07
 3767.161185 4.778108203016e-07
 3768.135741 7.328501972467e-07
 3769.110298 1.109473530322e-06
 3770.084855 1.657945005702e-06
 3771.059411 2.445600071213e-06
 3772.033968 3.561031065943e-06
 3773.008525 5.118663694273e-06
 3773.983081 7.263512129433e-06
 3774.957638 1.017580154364e-05
 3775.932195 1.407504966111e-05
 3776.906752 1.922312018991e-05
 3777.881308 2.592572204243e-05
 3778.855865 3.453185330446e-05
 3779.830422 4.543080185792e-05
 3780.804978 5.904653448990e-05
 3781.779535 7.582964203456e-05
 3782.754092 9.624745244033e-05
 3783.728648 1.207734487320e-04
 3784.703205 1.498776835248e-04
 3785.677762 1.840203929379e-04
 3786.652318 2.236513915175e-04
 3787.626875 2.692179830024e-04
 3788.601432 3.211839688450e-04
 3789.575988 3.800618292894e-04
 3790.550545 4.464592953116e-04
 3791.525102 5.211403978110e-04
 3792.499658 6.050998235275e-04
 3793.474215 6.996482456284e-04
 3794.448772 8.065054971895e-04
 3795.423329 9.278982879438e-04
 3796.397885 1.066659843865e-03
 3797.372442 1.226330467809e-03
 3798.346999 1.411260481020e-03
 3799.321555 1.626719974093e-03
 3800.296112 1.879022679297e-03
 3801.270669 2.175673252932e-03
 3802.245225 2.525547363374e-03
 3803.219782 2.939111256130e-03
 3804.194339 3.428681145312e-03
 3805.168895 4.008712509662e-03
 3806.143452 4.696095424393e-03
 3807.118009 5.510415496051e-03
 3808.092565 6.474122690860e-03
 3809.067122 7.612535032113e-03
 3810.041679 8.953593997098e-03
 3811.016235 1.052728681293e-02
 3811.990792 1.236466068922e-02
 3812.965349 1.449637731196e-02
 3813.939906 1.695079309452e-02
 3814.914462 1.975160020652e-02
 3815.889019 2.291512157873e-02
 3816.863576 2.644741416922e-02
 3817.838132 3.034139145402e-02
 3818.812689 3.457422029208e-02
 3819.787246 3.910527121940e-02
 3820.761802 4.387489852501e-02
 3821.736359 4.880429339950e-02
 3822.710916 5.379658970235e-02
 3823.685472 5.873931101632e-02
 3824.660029 6.350813698273e-02
 3825.634586 6.797184692484e-02
 3826.609142 7.199818195750e-02
 3827.583699 7.546026615226e-02
 3828.558256 7.824315474332e-02
 3829.532812 8.025004199452e-02
 3830.507369 8.140766844031e-02
 3831.481926 8.167051732599e-02
 3832.456483 8.102347895623e-02
 3833.431039 7.948278074055e-02
 3834.405596 7.709511813604e-02
 3835.380153 7.393506370536e-02
 3836.354709 7.010096417373e-02
 3837.329266 6.570964609166e-02
 3838.303823 6.089032964436e-02
 3839.278379 5.577819117614e-02
 3840.252936 5.050801622117e-02
 3841.227493 4.520834854321e-02
 3842.202049 3.999647285197e-02
 3843.176606 3.497447821081e-02
 3844.151163 3.022654601072e-02
 3845.125719 2.581750143717e-02
 3846.100276 2.179257043591e-02
 3847.074833 1.817820330144e-02
 3848.049389 1.498376667452e-02
 3849.023946 1.220387063018e-02
 3849.998503 9.821086576698e-03
 3850.973060 7.808822375328e-03
 3851.947616 6.134149126478e-03
 3852.922173 4.760414073334e-03
 3853.896730 3.649520351826e-03
 3854.871286 2.763801523371e-03
 3855.845843 2.067462502996e-03
 3856.820400 1.527595387127e-03
 3857.794956 1.114806874279e-03
 3858.769513 8.035128153011e-04
 3859.744070 5.719653617429e-04
 3860.718626 4.020804262384e-04
 3861.693183 2.791294264356e-04
 3862.667740 1.913514264360e-04
 3863.642296 1.295316149459e-04
 3864.616853 8.658111357711e-05
 3865.591410 5.714258586319e-05
 3866.565966 3.723682753997e-05
 3867.540523 2.395791041279e-05
 3868.515080 1.521867260312e-05
 3869.489637 9.544318882836e-06
 3870.464193 5.909392431139e-06
 3871.438750 3.612105768626e-06
 3872.413307 2.179658372530e-06
 3873.387863 1.298428154160e-06
 3874.362420 7.635555953204e-07
 3875.336977 4.432501536311e-07
 3876.311533 2.540009585133e-07
 3877.286090 1.436789862659e-07
